var,plev_pa,plev_hpa,global_mean_min,global_mean_mean,global_mean_max,raw_min,raw_p01,raw_p05,raw_p95,raw_p99,raw_max,spatial_min,spatial_p01,spatial_p05,spatial_p95,spatial_p99,spatial_max,temporal_min,temporal_p01,temporal_p05,temporal_p95,temporal_p99,temporal_max,slope_mean_min,slope_mean_mean,slope_mean_max,slope_min,slope_p01,slope_p05,slope_p95,slope_p99,slope_max
ta,30000.0,300.0,-0.3749604225710543,0.7275286249370699,3.005573620300221,-15.688796997070312,-5.621978759765625,-3.65814208984375,6.226287841796875,9.27862548828125,18.248519897460938,-1.7340826265581268,-1.6907962500033955,-1.2247882899125009,3.5094406156201834,3.7113976930219534,4.169444434420398,-4.464165687561035,-2.6546177864074707,-1.9453784227371216,4.381218910217285,4.832185745239258,5.8095011711120605,-0.1668830740728031,-0.04543132455068141,0.3951944361446923,-1.804869475726736,-1.244692750519351,-0.836674371966794,1.867827590771992,3.754542995085101,6.635217457891386
ta,40000.0,400.0,-0.1653149269315507,0.9564927642934845,3.18269512136336,-16.730682373046875,-4.997161865234375,-3.2899627685546875,6.7779693603515625,9.711456298828123,19.71685791015625,-1.1377424849545343,-1.087676076075805,-0.7473604628526208,3.6616913048514874,3.8542577138199454,4.212635215254274,-3.6527509689331055,-2.20340347290039,-1.6179120540618896,4.679603099822998,6.485026836395264,9.288856506347656,-0.1579805823532134,-0.015423520377177695,0.4673253177627464,-1.9445294524536811,-1.2431505567767611,-0.7231247688165399,2.9319447649072696,5.472901742382789,8.492597404381927
ta,50000.0,500.0,-0.0988087765369826,0.965842994383673,2.958537327901394,-19.15509033203125,-5.396148681640625,-3.411651611328125,7.492050170898437,10.995986938476562,19.66786193847656,-1.0431425573794544,-0.8475179015319388,-0.6159323259583144,3.3908707859257903,3.5625036147097453,3.8590809105758823,-2.9850902557373047,-1.861613392829895,-1.2029675245285034,5.51963472366333,7.238314628601074,9.871895790100098,-0.11910100682393,0.02204873945254331,0.5456677128560957,-2.1760954196530853,-1.3954329361326567,-0.6681594348020842,3.6623200460643495,6.61920257637576,9.14300744164148
ta,60000.0,600.0,-0.1836797770810373,0.8981833571820448,2.8438702371207363,-21.719284057617188,-5.630981922149658,-3.554046630859375,8.139984130859375,12.357406616210938,25.43316650390625,-0.9089959028646608,-0.7565621492657425,-0.6607427257006286,3.236059704557694,3.393301793287789,3.6306675275936415,-6.4734206199646,-1.9193929433822632,-1.370970606803894,6.184326171875,8.472430229187012,10.932894706726074,-0.1196006370637388,0.008640570743340095,0.4814478370810338,-2.99761906470347,-1.5396475308372708,-0.8099358962934409,4.204736272906792,7.165970204614999,10.3118953045831
ta,70000.0,700.0,-0.1816206606988408,0.8697219228793597,2.8171969673084694,-21.10089111328125,-5.7710723876953125,-3.67938232421875,8.73193359375,13.516525268554688,28.573211669921875,-0.8523503660289841,-0.7510836628097202,-0.6154613480378144,3.2149722473410254,3.3186724107346515,3.526919367067764,-5.892704010009766,-2.4053781032562256,-1.573036789894104,7.196063995361328,9.670127868652344,11.629782676696776,-0.1271987874641602,-0.010765771328587366,0.4331305242093693,-2.8218915143570578,-1.7052484869704931,-1.037355781119985,4.740795519273997,8.680344259282872,11.772418476980492
ta,85000.0,850.0,-0.0810467275614987,1.030981839647726,2.847177833360436,-28.99789428710937,-6.177252292633057,-3.802276611328125,10.318284034729004,16.660369873046875,29.603546142578125,-0.7543559705523847,-0.5441103157516197,-0.4836567938730449,3.193139459470327,3.3402447032064724,3.597417791752193,-5.832906246185303,-1.947227120399475,-1.311165452003479,8.794488906860352,12.45309066772461,14.413928985595703,-0.105518985078631,0.025743573075987833,0.5143049285758472,-3.1806627761429724,-1.9768139059991383,-1.1810825755454617,6.3708011496394095,11.62609779566612,14.699732417265183
ta,92500.0,925.0,-0.0258830621845636,1.1189103577124548,2.943958509603095,-30.171798706054688,-6.4163665771484375,-3.723877668380737,12.422027587890623,20.624069213867188,32.31950378417969,-0.7691818911452808,-0.4785114576129408,-0.405813091865109,3.2748106557538765,3.413137737120803,3.7383204821137865,-5.831270217895508,-2.3883068561553955,-1.532660961151123,11.253119468688965,16.07118034362793,17.966650009155273,-0.0959047247512275,0.03944260318207386,0.5580585492819176,-3.3633855340069503,-2.0017896288541626,-1.1353196893219133,8.094968396552618,14.118180708475796,18.41615471288963
ta,100000.0,1000.0,-0.0208800924497235,1.1182536164173693,3.056563066237043,-29.87005615234375,-6.46197509765625,-3.72723388671875,15.236008644104004,28.007369995117188,41.02027893066406,-0.7583489366703359,-0.4822188236554104,-0.3698285972678736,3.381749986658179,3.5119294738511435,3.941251610229462,-6.878175735473633,-3.0621657371521,-1.999793291091919,15.435576438903809,21.302400588989254,23.506032943725582,-0.1180703451622625,0.02699199971709881,0.5713098665374099,-4.006865561654205,-1.9118359432060243,-1.0569381765710482,9.704803163811528,17.996194990826787,22.353418039417623
tas,,,-0.0091255423300521,1.1231901199364598,3.0598433095362068,-32.04669189453125,-7.058868408203125,-3.9976806640625,16.718477249145508,30.166748046875,43.148284912109375,-0.712615083535007,-0.4589532952431058,-0.3510215864325911,3.4022442914517703,3.52533597087953,3.909770270243688,-9.72581958770752,-3.4631850719451904,-2.262471437454224,16.788196563720703,22.447437286376957,24.207223892211918,-0.1273022538537091,0.036232314359967245,0.6692049020629968,-4.000930752147045,-2.0542725885656394,-1.051724572425783,10.36877000071893,19.47066116923443,32.537991105876486
tos,,,-0.0098828754721709,1.1179406848082871,3.2140414736217005,-26.365753173828125,-6.427539348602295,-3.9090576171875,11.995882034301758,16.696685791015625,28.578887939453125,-0.2138570806904579,-0.1881294818500923,-0.1269853620221337,3.3221732934033867,3.3645930484210886,3.449524032215228,-16.68243408203125,-5.846456527709961,-3.588505268096924,11.059174537658691,15.682795524597168,21.39031219482422,-0.0681719787537796,0.05370984198891715,0.5612261055800957,-5.855569642492158,-1.841319585049671,-1.138434694028642,9.714957335253958,17.546576362711217,26.000208691518843
